ID_encuesta,Relacion_MarNCP,Ocu_agrupado,Encuestador,Sitio,Residencia_costa,Distancia_residenciaKm,Edad,Genero,Ingresos,Integrantes_familia,Nota_conocimiento,Participacion_avistamiento,AmbOrigen,Ambiente_bienestar,Ambiente,Agrado,Desagrado,Frec_visita,Frec_infancia,Conoce_especie,Especie,Nombre_especie,Beneficio_sp_amb,FrecPercibida,Origen,Ingreso_percap,AgradoCH,DesagradoCH,Conoce_nombre,Conoce_origen
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,3,PlayaNat,1,2,0.04,0,0,Turdus,NO SABE,NA,NA,Terrestre,NA,Estética,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,3,PlayaNat,1,2,0.04,0,1,Zonotrichia,GORRION,NA,NA,Terrestre,NA,Estética,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,PlayaInt,5,2,0.04,0,1,Larus,GAVIOTA,NA,NA,Marino,NA,Nada le agrada,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,PlayaInt,5,2,0.04,0,1,Columba,PALOMA,NA,NA,Terrestre,NA,Nada le agrada,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,PlayaInt,5,2,0.04,0,1,Pele,PELICANO,NA,NA,Marino,NA,Nada le agrada,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,PlayaInt,5,2,0.04,0,1,Phalacrocorax,NO SABE,NA,NA,Marino,NA,Nada le agrada,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,PlayaInt,5,2,0.04,0,0,Turdus,NO SABE,5,2,Terrestre,NA,Nada le agrada,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,PlayaInt,5,2,0.04,0,1,Zonotrichia,GORRION,2,1,Terrestre,NA,Nada le agrada,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,4,RocaNat,1,2,0.04,0,1,Larus,GAVIOTA,NA,NA,Marino,NA,Estética,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,4,RocaNat,1,2,0.04,0,1,Columba,PALOMA,1,5,Terrestre,NA,Estética,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,4,RocaNat,1,2,0.04,0,1,Pele,PELICANO,NA,NA,Marino,NA,Estética,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,4,RocaNat,1,2,0.04,0,1,Phalacrocorax,NO SABE,NA,NA,Marino,NA,Estética,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,4,RocaNat,1,2,0.04,0,0,Turdus,NO SABE,NA,6,Terrestre,NA,Estética,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,4,RocaNat,1,2,0.04,0,1,Zonotrichia,GORRION,NA,NA,Terrestre,NA,Estética,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,RocaInt,5,2,0.04,0,1,Larus,GAVIOTA,3,7,Marino,NA,Nada le agrada,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,RocaInt,5,2,0.04,0,1,Columba,PALOMA,NA,NA,Terrestre,NA,Nada le agrada,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,RocaInt,5,2,0.04,0,1,Pele,PELICANO,7,6,Marino,NA,Nada le agrada,Comportamiento,1,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,RocaInt,5,2,0.04,0,1,Phalacrocorax,NO SABE,6,6,Marino,NA,Nada le agrada,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,RocaInt,5,2,0.04,0,0,Turdus,NO SABE,NA,NA,Terrestre,NA,Nada le agrada,Comportamiento,0,1
AU1509,NO MATERIAL- Exp. físicas y psicológicas,Estudiante,GIORGIA,PLAYA AMARILLA,No reside en la costa,0.0196078431372549,25,Femenino,150000,NA,1,0,PLAYA INTERVENIDA,2,RocaInt,5,2,0.04,0,1,Zonotrichia,GORRION,4,3,Terrestre,NA,Nada le agrada,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Verde,6,2,1,1,1,Larus,GAVIOTA,3,7,Marino,NA,NA,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Verde,6,2,1,1,0,Columba,NO SABE,NA,NA,Terrestre,NA,NA,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Verde,6,2,1,1,1,Pele,PELICANO,4,0,Marino,NA,NA,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Verde,6,2,1,1,1,Phalacrocorax,PATO,NA,NA,Marino,NA,NA,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Verde,6,2,1,1,0,Turdus,NO SABE,NA,NA,Terrestre,NA,NA,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Verde,6,2,1,1,1,Zonotrichia,CHINCOL,NA,NA,Terrestre,NA,NA,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Urbano,4,2,1,0,1,Larus,GAVIOTA,NA,NA,Marino,NA,Simbolismo,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Urbano,4,2,1,0,0,Columba,NO SABE,NA,NA,Terrestre,NA,Simbolismo,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Urbano,4,2,1,0,1,Pele,PELICANO,NA,NA,Marino,NA,Simbolismo,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Urbano,4,2,1,0,1,Phalacrocorax,PATO,NA,NA,Marino,NA,Simbolismo,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Urbano,4,2,1,0,0,Turdus,NO SABE,NA,NA,Terrestre,NA,Simbolismo,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,Urbano,4,2,1,0,1,Zonotrichia,CHINCOL,7,7,Terrestre,NA,Simbolismo,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,PlayaNat,4,5,0.01,-1,1,Larus,GAVIOTA,NA,NA,Marino,NA,Simbolismo,Nada le desagrada,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,PlayaNat,4,5,0.01,-1,0,Columba,NO SABE,1,7,Terrestre,NA,Simbolismo,Nada le desagrada,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,PlayaNat,4,5,0.01,-1,1,Pele,PELICANO,NA,NA,Marino,NA,Simbolismo,Nada le desagrada,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,PlayaNat,4,5,0.01,-1,1,Phalacrocorax,PATO,NA,NA,Marino,NA,Simbolismo,Nada le desagrada,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,PlayaNat,4,5,0.01,-1,0,Turdus,NO SABE,4,1,Terrestre,NA,Simbolismo,Nada le desagrada,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,PlayaNat,4,5,0.01,-1,1,Zonotrichia,CHINCOL,NA,NA,Terrestre,NA,Simbolismo,Nada le desagrada,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,5,PlayaInt,2,2,1,1,1,Larus,GAVIOTA,NA,NA,Marino,NA,Comportamiento,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,5,PlayaInt,2,2,1,1,0,Columba,NO SABE,NA,NA,Terrestre,NA,Comportamiento,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,5,PlayaInt,2,2,1,1,1,Pele,PELICANO,NA,NA,Marino,NA,Comportamiento,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,5,PlayaInt,2,2,1,1,1,Phalacrocorax,PATO,1,1,Marino,NA,Comportamiento,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,5,PlayaInt,2,2,1,1,0,Turdus,NO SABE,NA,NA,Terrestre,NA,Comportamiento,Comportamiento,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,5,PlayaInt,2,2,1,1,1,Zonotrichia,CHINCOL,NA,NA,Terrestre,NA,Comportamiento,Comportamiento,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaNat,1,6,0.04,-1,1,Larus,GAVIOTA,7,7,Marino,NA,Estética,NA,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaNat,1,6,0.04,-1,0,Columba,NO SABE,1,0,Terrestre,NA,Estética,NA,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaNat,1,6,0.04,-1,1,Pele,PELICANO,NA,NA,Marino,NA,Estética,NA,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaNat,1,6,0.04,-1,1,Phalacrocorax,PATO,3,2,Marino,NA,Estética,NA,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaNat,1,6,0.04,-1,0,Turdus,NO SABE,NA,1,Terrestre,NA,Estética,NA,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaNat,1,6,0.04,-1,1,Zonotrichia,CHINCOL,4,0,Terrestre,NA,Estética,NA,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaInt,1,6,1,1,1,Larus,GAVIOTA,NA,NA,Marino,NA,Estética,NA,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaInt,1,6,1,1,0,Columba,NO SABE,NA,NA,Terrestre,NA,Estética,NA,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaInt,1,6,1,1,1,Pele,PELICANO,7,7,Marino,NA,Estética,NA,1,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaInt,1,6,1,1,1,Phalacrocorax,PATO,NA,NA,Marino,NA,Estética,NA,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaInt,1,6,1,1,0,Turdus,NO SABE,NA,NA,Terrestre,NA,Estética,NA,0,1
SUSANA,NO MATERIAL- Exp. físicas y psicológicas,Inactivo,GIORGIA,LAS SIRENAS,Reside en la costa,0.7692307692307692,71,Femenino,150000,NA,2,0,VERDE,7,RocaInt,1,6,1,1,1,Zonotrichia,CHINCOL,NA,NA,Terrestre,NA,Estética,NA,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,Verde,3,5,0.01,-1,1,Larus,GAVIOTA,1,3,Marino,100000,Familiaridad,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,Verde,3,5,0.01,-1,1,Columba,PALOMA,NA,NA,Terrestre,100000,Familiaridad,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,Verde,3,5,0.01,-1,1,Pele,PELICANO,1,0,Marino,100000,Familiaridad,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,Verde,3,5,0.01,-1,1,Phalacrocorax,NO SABE,NA,NA,Marino,100000,Familiaridad,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,Verde,3,5,0.01,-1,0,Turdus,NO SABE,NA,NA,Terrestre,100000,Familiaridad,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,Verde,3,5,0.01,-1,1,Zonotrichia,GORRION,NA,NA,Terrestre,100000,Familiaridad,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,3,Urbano,2,6,0.04,-1,1,Larus,GAVIOTA,NA,NA,Marino,100000,Comportamiento,NA,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,3,Urbano,2,6,0.04,-1,1,Columba,PALOMA,NA,NA,Terrestre,100000,Comportamiento,NA,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,3,Urbano,2,6,0.04,-1,1,Pele,PELICANO,NA,NA,Marino,100000,Comportamiento,NA,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,3,Urbano,2,6,0.04,-1,1,Phalacrocorax,NO SABE,NA,NA,Marino,100000,Comportamiento,NA,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,3,Urbano,2,6,0.04,-1,0,Turdus,NO SABE,NA,NA,Terrestre,100000,Comportamiento,NA,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,3,Urbano,2,6,0.04,-1,1,Zonotrichia,GORRION,4,3,Terrestre,100000,Comportamiento,NA,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaNat,2,5,1,1,1,Larus,GAVIOTA,NA,NA,Marino,100000,Comportamiento,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaNat,2,5,1,1,1,Columba,PALOMA,3,2,Terrestre,100000,Comportamiento,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaNat,2,5,1,1,1,Pele,PELICANO,NA,NA,Marino,100000,Comportamiento,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaNat,2,5,1,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,100000,Comportamiento,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaNat,2,5,1,1,0,Turdus,NO SABE,7,7,Terrestre,100000,Comportamiento,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaNat,2,5,1,1,1,Zonotrichia,GORRION,NA,NA,Terrestre,100000,Comportamiento,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaInt,2,2,0.01,-1,1,Larus,GAVIOTA,NA,NA,Marino,100000,Comportamiento,Comportamiento,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaInt,2,2,0.01,-1,1,Columba,PALOMA,NA,NA,Terrestre,100000,Comportamiento,Comportamiento,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaInt,2,2,0.01,-1,1,Pele,PELICANO,NA,NA,Marino,100000,Comportamiento,Comportamiento,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaInt,2,2,0.01,-1,1,Phalacrocorax,NO SABE,5,0,Marino,100000,Comportamiento,Comportamiento,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaInt,2,2,0.01,-1,0,Turdus,NO SABE,NA,NA,Terrestre,100000,Comportamiento,Comportamiento,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,PlayaInt,2,2,0.01,-1,1,Zonotrichia,GORRION,NA,NA,Terrestre,100000,Comportamiento,Comportamiento,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaNat,2,5,1,1,1,Larus,GAVIOTA,7,7,Marino,100000,Comportamiento,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaNat,2,5,1,1,1,Columba,PALOMA,7,0,Terrestre,100000,Comportamiento,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaNat,2,5,1,1,1,Pele,PELICANO,NA,NA,Marino,100000,Comportamiento,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaNat,2,5,1,1,1,Phalacrocorax,NO SABE,7,7,Marino,100000,Comportamiento,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaNat,2,5,1,1,0,Turdus,NO SABE,NA,7,Terrestre,100000,Comportamiento,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaNat,2,5,1,1,1,Zonotrichia,GORRION,7,7,Terrestre,100000,Comportamiento,Nada le desagrada,0,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaInt,3,5,0.25,1,1,Larus,GAVIOTA,NA,NA,Marino,100000,Familiaridad,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaInt,3,5,0.25,1,1,Columba,PALOMA,NA,NA,Terrestre,100000,Familiaridad,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaInt,3,5,0.25,1,1,Pele,PELICANO,7,7,Marino,100000,Familiaridad,Nada le desagrada,1,1
WS20961,NO MATERIAL- Soporte de identidad,Independiente,GIORGIA,LAGUNA VERDE,Reside en la costa,1,58,Masculino,1000000,10,3,0,PLAYA NATURAL,7,RocaInt,3,5,0.25,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,100000,Familiaridad,Nada le desagrada,0,1
